Date,Open,High,Low,Close,Volume,Updated
1989-10-17T23:59:59Z,3.99080,3.99080,3.99080,3.99080,null,1718280652182
1989-10-17T23:59:59Z,3.99080,3.99080,3.99080,3.99080,null,1718280652182
1989-10-18T23:59:59Z,3.99050,3.99050,3.99050,3.99050,null,1718280652182
1989-10-19T23:59:59Z,4.00260,4.00260,4.00260,4.00260,null,1718280652182
1989-10-20T23:59:59Z,3.99460,3.99460,3.99460,3.99460,null,1718280652182
1989-10-23T23:59:59Z,4.00530,4.00530,4.00530,4.00530,null,1718280652182
1989-10-24T23:59:59Z,4.04110,4.04110,4.04110,4.04110,null,1718280652182
1989-10-26T23:59:59Z,4.04020,4.04020,4.04020,4.04020,null,1718280652182
1989-10-27T23:59:59Z,4.04220,4.04220,4.04220,4.04220,null,1718280652182
1989-10-30T23:59:59Z,4.05780,4.05780,4.05780,4.05780,null,1718280652182
1989-11-02T23:59:59Z,4.01940,4.01940,4.01940,4.01940,null,1718280652182
1989-11-03T23:59:59Z,4.02340,4.02340,4.02340,4.02340,null,1718280652182
1989-11-07T23:59:59Z,4.03790,4.03790,4.03790,4.03790,null,1718280652182
1989-11-08T23:59:59Z,4.00370,4.00370,4.00370,4.00370,null,1718280652182
1989-11-09T23:59:59Z,4.00900,4.00900,4.00900,4.00900,null,1718280652182
1989-11-10T23:59:59Z,4.00030,4.00030,4.00030,4.00030,null,1718280652182
1989-11-13T23:59:59Z,3.98240,3.98240,3.98240,3.98240,null,1718280652182
1989-11-14T23:59:59Z,4.00340,4.00340,4.00340,4.00340,null,1718280652182
1989-11-15T23:59:59Z,4.01550,4.01550,4.01550,4.01550,null,1718280652182
1989-11-16T23:59:59Z,3.99890,3.99890,3.99890,3.99890,null,1718280652182
1989-11-17T23:59:59Z,3.99540,3.99540,3.99540,3.99540,null,1718280652182
1989-11-20T23:59:59Z,4.00590,4.00590,4.00590,4.00590,null,1718280652182
1989-11-21T23:59:59Z,4.01900,4.01900,4.01900,4.01900,null,1718280652182
1989-11-22T23:59:59Z,4.02520,4.02520,4.02520,4.02520,null,1718280652182
1989-11-24T23:59:59Z,4.04240,4.04240,4.04240,4.04240,null,1718280652182
1989-11-27T23:59:59Z,4.04940,4.04940,4.04940,4.04940,null,1718280652182
1989-11-28T23:59:59Z,4.05880,4.05880,4.05880,4.05880,null,1718280652182
1989-11-29T23:59:59Z,4.06640,4.06640,4.06640,4.06640,null,1718280652182
1989-11-30T23:59:59Z,4.06770,4.06770,4.06770,4.06770,null,1718280652182
1989-12-01T23:59:59Z,4.05480,4.05480,4.05480,4.05480,null,1718280652182
1989-12-04T23:59:59Z,4.06590,4.06590,4.06590,4.06590,null,1718280652182
1989-12-05T23:59:59Z,4.07400,4.07400,4.07400,4.07400,null,1718280652182
1989-12-06T23:59:59Z,4.10550,4.10550,4.10550,4.10550,null,1718280652182
1989-12-07T23:59:59Z,4.06620,4.06620,4.06620,4.06620,null,1718280652182
1989-12-08T23:59:59Z,4.06640,4.06640,4.06640,4.06640,null,1718280652182
1989-12-11T23:59:59Z,4.08860,4.08860,4.08860,4.08860,null,1718280652182
1989-12-12T23:59:59Z,4.14070,4.14070,4.14070,4.14070,null,1718280652182
1989-12-13T23:59:59Z,4.14870,4.14870,4.14870,4.14870,null,1718280652182
1989-12-14T23:59:59Z,4.13480,4.13480,4.13480,4.13480,null,1718280652182
1989-12-15T23:59:59Z,4.14870,4.14870,4.14870,4.14870,null,1718280652182
1989-12-18T23:59:59Z,4.13940,4.13940,4.13940,4.13940,null,1718280652182
1989-12-19T23:59:59Z,4.13550,4.13550,4.13550,4.13550,null,1718280652182
1989-12-20T23:59:59Z,4.12560,4.12560,4.12560,4.12560,null,1718280652182
1989-12-21T23:59:59Z,4.15000,4.15000,4.15000,4.15000,null,1718280652182
1989-12-22T23:59:59Z,4.16370,4.16370,4.16370,4.16370,null,1718280652182
1989-12-27T23:59:59Z,4.19220,4.19220,4.19220,4.19220,null,1718280652182
1989-12-28T23:59:59Z,4.18570,4.18570,4.18570,4.18570,null,1718280652182
1989-12-29T23:59:59Z,4.19070,4.19070,4.19070,4.19070,null,1718280652182
1990-01-02T23:59:59Z,4.16190,4.16190,4.16190,4.16190,null,1718280652182
1990-01-03T23:59:59Z,4.14990,4.14990,4.14990,4.14990,null,1718280652182
1990-01-04T23:59:59Z,4.20230,4.20230,4.20230,4.20230,null,1718280652182
1990-01-05T23:59:59Z,4.17850,4.17850,4.17850,4.17850,null,1718280652182
1990-01-08T23:59:59Z,4.20610,4.20610,4.20610,4.20610,null,1718280652182
1990-01-09T23:59:59Z,4.19040,4.19040,4.19040,4.19040,null,1718280652182
1990-01-10T23:59:59Z,4.20670,4.20670,4.20670,4.20670,null,1718280652182
1990-01-11T23:59:59Z,4.21540,4.21540,4.21540,4.21540,null,1718280652182
1990-01-12T23:59:59Z,4.22780,4.22780,4.22780,4.22780,null,1718280652182
1990-01-16T23:59:59Z,4.20170,4.20170,4.20170,4.20170,null,1718280652182
1990-01-17T23:59:59Z,4.20860,4.20860,4.20860,4.20860,null,1718280652182
1990-01-18T23:59:59Z,4.17460,4.17460,4.17460,4.17460,null,1718280652182
1990-01-19T23:59:59Z,4.17070,4.17070,4.17070,4.17070,null,1718280652182
1990-01-22T23:59:59Z,4.14580,4.14580,4.14580,4.14580,null,1718280652182
1990-01-23T23:59:59Z,4.18930,4.18930,4.18930,4.18930,null,1718280652182
1990-01-24T23:59:59Z,4.21440,4.21440,4.21440,4.21440,null,1718280652182
1990-01-25T23:59:59Z,4.20410,4.20410,4.20410,4.20410,null,1718280652182
1990-01-26T23:59:59Z,4.22280,4.22280,4.22280,4.22280,null,1718280652182
1990-01-29T23:59:59Z,4.23850,4.23850,4.23850,4.23850,null,1718280652182
1990-01-30T23:59:59Z,4.24780,4.24780,4.24780,4.24780,null,1718280652182
1990-01-31T23:59:59Z,4.22310,4.22310,4.22310,4.22310,null,1718280652182
1990-02-01T23:59:59Z,4.21030,4.21030,4.21030,4.21030,null,1718280652182
1990-02-02T23:59:59Z,4.21030,4.21030,4.21030,4.21030,null,1718280652182
1990-02-05T23:59:59Z,4.22350,4.22350,4.22350,4.22350,null,1718280652182
1990-02-06T23:59:59Z,4.23060,4.23060,4.23060,4.23060,null,1718280652182
1990-02-07T23:59:59Z,4.23220,4.23220,4.23220,4.23220,null,1718280652182
1990-02-08T23:59:59Z,4.23380,4.23380,4.23380,4.23380,null,1718280652182
