Date,Open,High,Low,Close,Volume,Updated
1993-10-21T23:59:59Z,9.92810,9.94690,9.92810,9.93910,null,1718276922697
1993-10-21T23:59:59Z,9.92810,9.94690,9.92810,9.93910,null,1718276922697
1993-10-22T23:59:59Z,9.93130,9.95880,9.90030,9.94700,null,1718276922697
1993-10-25T23:59:59Z,9.93920,9.95360,9.92280,9.93530,null,1718276922697
1993-10-26T23:59:59Z,9.93920,9.95360,9.92280,9.93530,null,1718276922697
1993-10-27T23:59:59Z,9.93920,9.95360,9.92280,9.93530,null,1718276922697
1993-10-28T23:59:59Z,9.91400,9.92370,9.90230,9.91050,null,1718276922697
1993-10-29T23:59:59Z,9.90620,9.91590,9.89530,9.91390,null,1718276922697
1993-11-01T23:59:59Z,9.91780,9.92560,9.88290,9.89380,null,1718276922697
1993-11-02T23:59:59Z,9.88490,9.91400,9.87340,9.89350,null,1718276922697
1993-11-03T23:59:59Z,9.89070,9.90230,9.88490,9.90230,null,1718276922697
1993-11-04T23:59:59Z,9.89340,9.89960,9.86560,9.87410,null,1718276922697
1993-11-05T23:59:59Z,9.86790,9.92750,9.86560,9.91200,null,1718276922697
1993-11-08T23:59:59Z,9.91590,9.93340,9.89560,9.90890,null,1718276922697
1993-11-09T23:59:59Z,9.90030,9.95090,9.89640,9.93650,null,1718276922697
1993-11-10T23:59:59Z,9.92750,9.95090,9.92750,9.94350,null,1718276922697
1993-11-11T23:59:59Z,9.93920,9.94700,9.92740,9.94110,null,1718276922697
1993-11-12T23:59:59Z,9.93720,9.94310,9.91770,9.93720,null,1718276922697
1993-11-15T23:59:59Z,9.91960,9.94150,9.91570,9.93800,null,1718276922697
1993-11-16T23:59:59Z,9.93010,9.95130,9.92900,9.94580,null,1718276922697
1993-11-17T23:59:59Z,9.93720,9.95690,9.93420,9.95570,null,1718276922697
1993-11-18T23:59:59Z,9.94710,9.95690,9.93530,9.94590,null,1718276922697
1993-11-19T23:59:59Z,9.93840,9.95570,9.93540,9.94990,null,1718276922697
1993-11-22T23:59:59Z,9.94130,9.97450,9.94130,9.96750,null,1718276922697
1993-11-23T23:59:59Z,9.96160,9.97060,9.95180,9.96590,null,1718276922697
1993-11-24T23:59:59Z,9.95890,9.96470,9.94320,9.95880,null,1718276922697
1993-11-25T23:59:59Z,9.95100,9.95880,9.94320,9.95300,null,1718276922697
1993-11-26T23:59:59Z,9.94710,9.95380,9.93190,9.94720,null,1718276922697
1993-11-29T23:59:59Z,9.93350,9.95500,9.92960,9.94020,null,1718276922697
1993-11-30T23:59:59Z,9.93240,9.95380,9.92770,9.94920,null,1718276922697
1993-12-01T23:59:59Z,9.93940,9.95500,9.93550,9.94840,null,1718276922697
1993-12-02T23:59:59Z,9.94140,9.95310,9.93830,9.94920,null,1718276922697
1993-12-03T23:59:59Z,9.94140,9.96550,9.94020,9.96010,null,1718276922697
1993-12-06T23:59:59Z,9.95300,9.96280,9.92960,9.95380,null,1718276922697
1993-12-07T23:59:59Z,9.94440,9.96080,9.93660,9.96080,null,1718276922697
1993-12-08T23:59:59Z,9.94520,9.95880,9.93540,9.95490,null,1718276922697
1993-12-09T23:59:59Z,9.94600,9.95890,9.93740,9.95490,null,1718276922697
1993-12-10T23:59:59Z,9.95020,9.95730,9.91180,9.95570,null,1718276922697
1993-12-13T23:59:59Z,9.94910,9.96860,9.94830,9.96470,null,1718276922697
1993-12-14T23:59:59Z,9.95680,9.97250,9.95650,9.96820,null,1718276922697
1993-12-15T23:59:59Z,9.96080,9.98270,9.95690,9.97840,null,1718276922697
1993-12-16T23:59:59Z,9.98040,9.98430,9.96790,9.98120,null,1718276922697
1993-12-17T23:59:59Z,9.97650,9.98240,9.96160,9.97650,null,1718276922697
1993-12-20T23:59:59Z,9.97650,9.98430,9.96870,9.97450,null,1718276922697
1993-12-21T23:59:59Z,9.97260,9.98430,9.96950,9.97690,null,1718276922697
1993-12-22T23:59:59Z,9.97060,9.99020,9.97060,9.99020,null,1718276922697
1993-12-23T23:59:59Z,9.98000,9.98590,9.91430,9.93560,null,1718276922697
1993-12-24T23:59:59Z,9.93170,9.93750,9.89890,9.92980,null,1718276922697
1993-12-27T23:59:59Z,9.92400,9.93170,9.84160,9.85120,null,1718276922697
1993-12-28T23:59:59Z,9.84740,9.85160,9.78110,9.79250,null,1718276922697
1993-12-29T23:59:59Z,9.78820,9.80190,9.64430,9.65730,null,1718276922697
1993-12-30T23:59:59Z,9.65350,9.66600,9.48210,9.49640,null,1718276922697
1993-12-31T23:59:59Z,9.49620,9.50320,9.41720,9.47140,null,1718276922697
1994-01-03T23:59:59Z,9.45670,9.58160,9.45140,9.56730,null,1718276922697
1994-01-04T23:59:59Z,9.55770,9.79160,9.55770,9.74230,null,1718276922697
